district,segment_id,point_id,point_code,su_id,su_date,su_date_year,su_date_month,su_date_day,start_time,start_time_hour,start_time_minute,dist_point,dist_m,imp_type,imp_type_qualifier,imp_list,imp_list_qualifier,wp_gps,coord_obs,coord_obs_srs,coord_obs_x,coord_obs_y,point_obs,not_obs,not_obs_qualifier,point_loc,lc_cat1,lc_group1,lc_code1,lc_code1_qualifier,lc_pct1,lc_sea1,lc_sea1_qualifier,lc_cat2,lc_group2,lc_code2,lc_code2_qualifier,lc_pct2,lc_sea2,lc_sea2_qualifier,lc_cat3,lc_group3,lc_code3,lc_code3_qualifier,lc_pct3,lc_sea3,lc_sea3_qualifier,pct_check,harvest,harvest_qualifier,d_harv,irrig,lc_remark,photo,remarks,entry_loc,entry_loc_qualifier,end_time
56,4677,1,56-4677-1,A2,10/11/2016,2016,11,10,12:21,12,21,lt2m,1,,,,,104,SRID=EPSG:4326;POINT(85.557327 27.641476),EPSG:4326,85.55732681,27.64147604,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,1,,05/10/2016,1,,,,1,,12:24
56,4677,2,56-4677-2,A1,10/11/2016,2016,11,10,13:03,13,3,gt2m,5,1,,12,,128,SRID=EPSG:4326;POINT(85.558942 27.641628),EPSG:4326,85.55894246,27.6416276,1,,,2,O,F,F01,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,1827_37.jpg,,1,,13:06
56,4677,3,56-4677-3,A2,10/11/2016,2016,11,10,11:54,11,54,lt2m,1,,,,,103,SRID=EPSG:4326;POINT(85.557245 27.640234),EPSG:4326,85.55724498,27.64023351,1,,,2,O,A,A22,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,1906_37.jpg,,1,,11:58
56,4677,4,56-4677-4,A1,10/11/2016,2016,11,10,12:38,12,38,gt2m,25,1,,16,,127,SRID=EPSG:4326;POINT(85.558654 27.640033),EPSG:4326,85.55865437,27.64003255,2,3,,,,,,,,,,,,,,,,,,,,,,,,0,,,null/null/null,,,1787_37.jpg,Thick shurb and steep slope at the point,1,,12:41
56,4688,1,56-4688-1,B1,22/10/2016,2016,10,22,11:54,11,54,lt2m,2,,,,,3,SRID=EPSG:4326;POINT(85.613019 27.642162),EPSG:4326,85.61301852,27.64216163,1,,,2,C,C2,C206,,100,2,,,,,,,,,,,,,,,,100,1,,15/06/2016,0,Only litches trees,2_37.jpg,,1,,12:00
56,4688,2,56-4688-2,B2,22/10/2016,2016,10,22,12:26,12,26,lt2m,2,,,,,3,SRID=EPSG:4326;POINT(85.614549 27.642056),EPSG:4326,85.61454936,27.64205581,1,,,2,B,B1,B106,,70,2,,B,B2,B210,,30,2,,,,,,,,,100,1,,15/08/2016,0,,2_37.jpg,,1,,12:34
56,4688,3,56-4688-3,B1,22/10/2016,2016,10,22,13:38,13,38,lt2m,2,,,,,1,SRID=EPSG:4326;POINT(85.612993 27.640702),EPSG:4326,85.61299306,27.64070241,1,,,2,B,B1,B106,,90,2,,B,B2,B210,,10,2,,,,,,,,,100,1,,15/09/2016,0,,42_37.jpg,,1,,13:43
56,4688,4,56-4688-4,B2,22/10/2016,2016,10,22,14:39,14,39,lt2m,1,,,,,4,SRID=EPSG:4326;POINT(85.614576 27.640797),EPSG:4326,85.61457614,27.64079655,1,,,2,O,E,E01,,80,,,O,E,E01,,20,,,,,,,,,,100,,,null/null/null,,More shrubs and less trees is found.,43_37.jpg,,1,,14:43
56,4689,1,56-4689-1,B2,23/10/2016,2016,10,23,14:35,14,35,lt2m,1,,,,,14,SRID=EPSG:4326;POINT(85.618175 27.642158),EPSG:4326,85.61817481,27.64215831,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,1,,15/10/2016,1,,289_37.jpg,,1,,14:39
56,4689,2,56-4689-2,B2,23/10/2016,2016,10,23,14:00,14,0,lt2m,2,,,,,13,SRID=EPSG:4326;POINT(85.619761 27.642166),EPSG:4326,85.61976115,27.64216584,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,1,,25/09/2016,0,,248_37.jpg,,1,,14:03
56,4689,3,56-4689-3,B1,23/10/2016,2016,10,23,14:38,14,38,lt2m,2,,,,,12,SRID=EPSG:4326;POINT(85.618210 27.640814),EPSG:4326,85.61820954,27.64081406,1,,,2,B,B7,B701,,100,2,,,,,,,,,,,,,,,,100,2,,25/12/2016,1,,288_37.jpg,,1,,14:41
56,4689,4,56-4689-4,B1,23/10/2016,2016,10,23,14:10,14,10,lt2m,2,,,,,11,SRID=EPSG:4326;POINT(85.619665 27.640838),EPSG:4326,85.61966499,27.64083752,1,,,2,B,B7,B701,,100,2,,,,,,,,,,,,,,,,100,2,,15/12/2016,1,,247_37.jpg,,1,,14:14
56,4700,1,56-4700-1,B1,21/11/2016,2016,11,21,10:22,10,22,lt2m,0,,,,,161,SRID=EPSG:4326;POINT(85.673948 27.642760),EPSG:4326,85.67394753,27.64275978,1,,,4,O,E,E02,,50,,,O,A,A22,,50,,,,,,,,,,100,,,null/null/null,,,2799_37.jpg,,1,,10:27
56,4700,2,56-4700-2,B2,21/11/2016,2016,11,21,10:20,10,20,lt2m,2,,,,,176,SRID=EPSG:4326;POINT(85.675390 27.642631),EPSG:4326,85.67539006,27.64263121,1,,,2,B,B7,B720,green leafy vegetable,100,3,,,,,,,,,,,,,,,,100,2,,01/12/2016,1,,4346_37.jpg,,1,,10:22
56,4700,3,56-4700-3,B1,21/11/2016,2016,11,21,09:48,9,48,lt2m,1,,,,,159,SRID=EPSG:4326;POINT(85.673829 27.641382),EPSG:4326,85.67382878,27.64138231,1,,,2,B,B4,B401,,100,3,,,,,,,,,,,,,,,,100,2,,21/01/2016,0,,2758_37.jpg,,1,,09:50
56,4700,4,56-4700-4,B2,21/11/2016,2016,11,21,09:45,9,45,lt2m,2,,,,,173,SRID=EPSG:4326;POINT(85.675274 27.641262),EPSG:4326,85.67527402,27.64126239,1,,,2,B,B1,B106,,70,2,,B,B7,B714,,30,2,,,,,,,,,100,1,,10/10/2016,0,,4305_37.jpg,,1,,09:49
56,4720,1,56-4720-1,B2,15/11/2016,2016,11,15,17:03,17,3,lt2m,1,,,,,153,SRID=EPSG:4326;POINT(85.775307 27.643734),EPSG:4326,85.77530737,27.64373387,1,,,2,O,F,F02,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,3731_37.jpg,The handkerchief represents the flag of nepal,1,,17:05
56,4720,2,56-4720-2,B1,15/11/2016,2016,11,15,17:03,17,3,lt2m,3,,,,,138,SRID=EPSG:4326;POINT(85.776702 27.643607),EPSG:4326,85.77670191,27.64360673,1,,,2,B,B1,B107,,60,2,,B,B1,B106,,40,2,,,,,,,,,100,1,,25/10/2016,0,,1945_37.jpg,,1,,17:06
56,4720,3,56-4720-3,B2,15/11/2016,2016,11,15,17:10,17,10,lt2m,3,,,,,154,SRID=EPSG:4326;POINT(85.775205 27.642261),EPSG:4326,85.77520488,27.64226149,1,,,2,O,E,E01,,70,,,O,D,D10,,30,,,,,,,,,,100,,,null/null/null,,,3772_37.jpg,The handkerchief represents flag of nepal.,1,,17:14
56,4720,4,56-4720-4,B1,15/11/2016,2016,11,15,17:24,17,24,lt2m,2,,,,,140,SRID=EPSG:4326;POINT(85.776960 27.642244),EPSG:4326,85.77696048,27.64224378,1,,,2,B,B1,B108,,100,3,,,,,,,,,,,,,,,,100,2,,15/01/2016,0,,1986_37.jpg,,1,,17:26
56,4730,1,56-4730-1,C1,28/10/2016,2016,10,28,15:16,15,16,gt2m,9,1,,16,,55,SRID=EPSG:4326;POINT(85.491524 27.645377),EPSG:4326,85.49152396,27.64537689,1,,,2,O,D,D10,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,,,1,,15:18
56,4730,2,56-4730-2,C2,28/10/2016,2016,10,28,15:27,15,27,gt2m,110,1,,11,,57,SRID=EPSG:4326;POINT(85.492494 27.644418),EPSG:4326,85.49249356,27.64441847,1,,,2,O,D,D10,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,1471_37.jpg,,1,,15:29
56,4730,3,56-4730-3,C1,28/10/2016,2016,10,28,14:53,14,53,lt2m,1,,,,,53,SRID=EPSG:4326;POINT(85.491266 27.643929),EPSG:4326,85.49126617,27.64392864,1,,,2,B,B3,B302,,90,2,,B,B7,B718,,10,2,,,,,,,,,100,2,,28/11/2016,0,,1463_37.jpg,,1,,14:56
56,4730,4,56-4730-4,C2,28/10/2016,2016,10,28,14:57,14,57,lt2m,2,,,,,56,SRID=EPSG:4326;POINT(85.492862 27.644082),EPSG:4326,85.49286211,27.64408226,1,,,3,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,1,,20/10/2016,1,,1430_37.jpg,,1,,15:02
56,4754,1,56-4754-1,B2,22/10/2016,2016,10,22,16:59,16,59,lt2m,1,,,,,7,SRID=EPSG:4326;POINT(85.612996 27.646620),EPSG:4326,85.61299618,27.64661991,1,,,2,B,B1,B106,,100,2,,,,,,,,,,,,,,,,100,1,,05/09/2016,0,,125_37.jpg,,1,,17:02
56,4754,2,56-4754-2,B1,22/10/2016,2016,10,22,16:46,16,46,lt2m,2,,,,,6,SRID=EPSG:4326;POINT(85.614374 27.646529),EPSG:4326,85.61437423,27.64652944,1,,,2,O,E,E01,,90,,,O,E,E01,,10,,,,,,,,,,100,,,null/null/null,,,124_37.jpg,,1,,16:49
56,4754,3,56-4754-3,B2,22/10/2016,2016,10,22,16:02,16,2,lt2m,1,,,,,5,SRID=EPSG:4326;POINT(85.612934 27.645325),EPSG:4326,85.61293397,27.64532466,1,,,2,B,B1,B106,,80,2,,B,B7,B715,,20,2,,,,,,,,,100,1,,15/09/2016,0,,84_37.jpg,,1,,16:07
56,4754,4,56-4754-4,B1,22/10/2016,2016,10,22,15:40,15,40,lt2m,2,,,,,5,SRID=EPSG:4326;POINT(85.614547 27.645229),EPSG:4326,85.61454722,27.64522884,1,,,2,O,E,E02,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,Shrubs near the way,83_37.jpg,,1,,15:45
56,4810,1,56-4810-1,A2,12/11/2016,2016,11,12,16:42,16,42,lt2m,2,,,,,158,SRID=EPSG:4326;POINT(85.567325 27.650651),EPSG:4326,85.56732465,27.65065136,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,2,,15/11/2016,1,,,,1,,16:44
56,4810,2,56-4810-2,A1,12/11/2016,2016,11,12,16:53,16,53,lt2m,1.33,,,,,146,SRID=EPSG:4326;POINT(85.568827 27.650722),EPSG:4326,85.56882718,27.65072151,1,,,2,B,B7,B702,,100,3,,,,,,,,,,,,,,,,100,2,,25/12/2016,0,,2112_37.jpg,,1,,16:56
56,4810,3,56-4810-3,A2,12/11/2016,2016,11,12,17:27,17,27,lt2m,4,,,,,160,SRID=EPSG:4326;POINT(85.567383 27.649190),EPSG:4326,85.56738289,27.64918976,1,,,2,O,E,E01,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,2272_37.jpg,,1,,17:30
56,4810,4,56-4810-4,A1,12/11/2016,2016,11,12,17:12,17,12,lt2m,0.77,,,,,149,SRID=EPSG:4326;POINT(85.568893 27.649352),EPSG:4326,85.56889275,27.64935193,1,,,2,O,A,A21,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,2153_37.jpg,,1,,17:14
56,4822,1,56-4822-1,B1,23/10/2016,2016,10,23,17:29,17,29,lt2m,2,,,,,17,SRID=EPSG:4326;POINT(85.628126 27.651295),EPSG:4326,85.62812554,27.65129503,1,,,2,O,E,E02,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,370_37.jpg,,1,,17:32
56,4822,2,56-4822-2,B2,23/10/2016,2016,10,23,16:28,16,28,lt2m,2,,,,,17,SRID=EPSG:4326;POINT(85.629707 27.651395),EPSG:4326,85.62970677,27.65139453,1,,,2,O,A,A22,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,330_37.jpg,,1,,16:31
56,4822,3,56-4822-3,B2,23/10/2016,2016,10,23,16:55,16,55,lt2m,1,,,,,18,SRID=EPSG:4326;POINT(85.628132 27.649875),EPSG:4326,85.62813228,27.64987514,1,,,2,B,B4,B401,,10,2,,B,B4,B406,jhuse,90,2,,,,,,,,,100,2,,10/01/2017,0,More jhuse is planted than mustard.,371_37.jpg,,1,,17:00
56,4822,4,56-4822-4,B1,23/10/2016,2016,10,23,16:42,16,42,lt2m,2,,,,,15,SRID=EPSG:4326;POINT(85.629704 27.650000),EPSG:4326,85.6297039,27.64999983,1,,,2,B,B4,B401,,100,2,,,,,,,,,,,,,,,,100,2,,25/12/2016,0,,329_37.jpg,,1,,16:45
56,4842,1,56-4842-1,B1,18/11/2016,2016,11,18,15:51,15,51,lt2m,2,,,,,158,SRID=EPSG:4326;POINT(85.729519 27.652183),EPSG:4326,85.72951889,27.65218326,1,,,2,O,G,G00,,50,,,O,E,E01,,30,,,O,D,D20,,20,,,100,,,null/null/null,,,2717_37.jpg,,1,,15:54
56,4842,3,56-4842-3,B1,18/11/2016,2016,11,18,15:22,15,22,lt2m,2,,,,,156,SRID=EPSG:4326;POINT(85.729709 27.650985),EPSG:4326,85.72970918,27.65098472,1,,,2,B,B1,B107,,60,2,,B,B1,B106,,40,2,,,,,,,,,100,2,,25/11/2016,0,,2676_37.jpg,,1,,15:25
56,4842,4,56-4842-4,B2,17/11/2016,2016,11,17,15:14,15,14,lt2m,1,,,,,169,SRID=EPSG:4326;POINT(85.731000 27.650809),EPSG:4326,85.73100012,27.65080902,1,,,2,B,B7,B720,green leafy vegetable,60,3,,B,B1,B105,,20,3,,B,B4,B401,,20,3,,100,2,,17/12/2016,0,,4223_37.jpg,,1,,15:18
56,4924,1,56-4924-1,C1,21/11/2016,2016,11,21,15:44,15,44,lt2m,1,,,,,198,SRID=EPSG:4326;POINT(85.501279 27.659012),EPSG:4326,85.50127929,27.65901165,1,,,2,B,B3,B302,,100,2,,,,,,,,,,,,,,,,100,2,,30/11/2016,1,,5663_37.jpg,,1,,15:47
56,4924,2,56-4924-2,C1,21/11/2016,2016,11,21,15:38,15,38,gt2m,5,1,,17,,197,SRID=EPSG:4326;POINT(85.502892 27.659015),EPSG:4326,85.50289189,27.65901528,1,,,2,O,A,A11,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,5623_37.jpg,,1,,15:44
56,4924,3,56-4924-3,C1,21/11/2016,2016,11,21,16:02,16,2,gt2m,11,1,,18,,200,SRID=EPSG:4326;POINT(85.501477 27.657778),EPSG:4326,85.50147738,27.657778,1,,,2,O,A,A11,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,Lokprya LPG gas industry,5704_37.jpg,,1,,16:04
56,4924,4,56-4924-4,C1,21/11/2016,2016,11,21,15:07,15,7,lt2m,2,,,,,195,SRID=EPSG:4326;POINT(85.502865 27.657605),EPSG:4326,85.50286536,27.6576055,1,,,3,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,1,,21/09/2016,1,,5582_37.jpg,,1,,15:10
56,4927,1,56-4927-1,C1,21/11/2016,2016,11,21,14:24,14,24,lt2m,1,,,,,193,SRID=EPSG:4326;POINT(85.516506 27.659172),EPSG:4326,85.51650639,27.65917159,1,,,2,B,B3,B302,,100,2,,,,,,,,,,,,,,,,100,2,,05/12/2016,1,,5541_37.jpg,,1,,14:26
56,4927,2,56-4927-2,C1,21/11/2016,2016,11,21,13:58,13,58,lt2m,1,,,,,192,SRID=EPSG:4326;POINT(85.518038 27.659252),EPSG:4326,85.51803751,27.65925243,1,,,3,O,A,A12,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,Tunnel built for agricultural purpose,5501_37.jpg,,1,,14:02
56,4927,3,56-4927-3,C2,04/12/2016,2016,12,4,10:28,10,28,lt2m,1,,,,,229,SRID=null;POINT(null null),,,,1,,,2,O,A,A22,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,570_37.jpg,,1,,10:32
56,4927,4,56-4927-4,C2,04/12/2016,2016,12,4,10:35,10,35,lt2m,1,,,,,230,SRID=null;POINT(null null),,,,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,1,,05/10/2016,1,,610_37.jpg,,1,,10:39
56,4978,1,56-4978-1,B2,15/11/2016,2016,11,15,14:08,14,8,lt2m,1,,,,,152,SRID=EPSG:4326;POINT(85.795291 27.661922),EPSG:4326,85.79529105,27.66192235,1,,,2,B,B1,B106,,60,2,,B,B1,B107,,40,2,,,,,,,,,100,9,Maize is harvested but millet is not harvested.,05/10/2016,0,,3690_37.jpg,,1,,14:11
56,4978,2,56-4978-2,B1,15/11/2016,2016,11,15,13:51,13,51,lt2m,1,,,,,136,SRID=EPSG:4326;POINT(85.796800 27.661836),EPSG:4326,85.79680002,27.66183603,1,,,2,O,E,E01,,50,,,O,D,D10,,50,,,,,,,,,,100,,,null/null/null,,,1864_37.jpg,,1,,13:53
56,4978,3,56-4978-3,B2,15/11/2016,2016,11,15,13:53,13,53,lt2m,0,,,,,151,SRID=EPSG:4326;POINT(85.795379 27.660485),EPSG:4326,85.79537923,27.66048461,1,,,2,O,E,E02,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,3649_37.jpg,,1,,13:55
56,4978,4,56-4978-4,B1,15/11/2016,2016,11,15,14:04,14,4,lt2m,1,,,,,137,SRID=EPSG:4326;POINT(85.796823 27.660478),EPSG:4326,85.79682316,27.66047817,1,,,2,O,A,A22,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,1904_37.jpg,,1,,14:07
56,5101,1,56-5101-1,B2,28/10/2016,2016,10,28,09:42,9,42,lt2m,2,,,,,63,SRID=EPSG:4326;POINT(85.577126 27.673346),EPSG:4326,85.57712612,27.67334552,1,,,2,B,B1,B106,,100,2,,,,,,,,,,,,,,,,100,1,,10/10/2016,0,,1437_37.jpg,,1,,09:47
56,5101,2,56-5101-2,B2,28/10/2016,2016,10,28,08:30,8,30,lt2m,1,,,,,61,SRID=EPSG:4326;POINT(85.578721 27.673357),EPSG:4326,85.57872072,27.67335695,1,,,2,B,B3,B301,,100,3,,,,,,,,,,,,,,,,100,2,,15/01/2017,0,,1396_37.jpg,,1,,08:36
56,5101,3,56-5101-3,B1,28/10/2016,2016,10,28,09:02,9,2,lt2m,1,,,,,55,SRID=EPSG:4326;POINT(85.577219 27.671961),EPSG:4326,85.5772191,27.67196088,1,,,2,B,B1,B105,,100,3,,,,,,,,,,,,,,,,100,2,,25/03/2017,0,Maize  crops should use for cattle grass.,1428_37.jpg,,1,,09:05
56,5101,4,56-5101-4,B1,28/10/2016,2016,10,28,08:19,8,19,lt2m,3,,,,,53,SRID=EPSG:4326;POINT(85.578690 27.671954),EPSG:4326,85.57869037,27.67195399,1,,,2,B,B3,B301,,100,3,,,,,,,,,,,,,,,,100,2,,25/12/2016,1,,1387_37.jpg,,1,,08:23
56,5118,1,56-5118-1,B1,23/11/2016,2016,11,23,12:35,12,35,lt2m,1,,,,,188,SRID=EPSG:4326;POINT(85.663292 27.674177),EPSG:4326,85.66329192,27.6741775,1,,,2,B,B1,B106,,50,2,,B,B1,B107,,50,2,,,,,,,,,100,1,,23/10/2016,0,,3529_37.jpg,,1,,12:38
56,5118,2,56-5118-2,B2,23/11/2016,2016,11,23,12:36,12,36,lt2m,38,,,,,211,SRID=EPSG:4326;POINT(85.664526 27.673960),EPSG:4326,85.66452558,27.67395989,2,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,null/null/null,,,5083_37.jpg,,1,,12:37
56,5118,3,56-5118-3,B1,23/11/2016,2016,11,23,12:13,12,13,lt2m,1,,,,,187,SRID=EPSG:4326;POINT(85.663335 27.672768),EPSG:4326,85.66333478,27.67276755,1,,,2,B,B1,B107,,80,2,,B,B1,B106,,20,2,,,,,,,,,100,1,,10/11/2016,0,,3489_37.jpg,,1,,12:16
56,5118,4,56-5118-4,B2,23/11/2016,2016,11,23,12:12,12,12,lt2m,2,,,,,209,SRID=EPSG:4326;POINT(85.664837 27.672818),EPSG:4326,85.66483701,27.67281802,1,,,2,B,B7,B703,,100,2,,,,,,,,,,,,,,,,100,2,,30/11/2016,0,,5042_37.jpg,,1,,12:14
56,5139,1,56-5139-1,A2,12/11/2016,2016,11,12,11:04,11,4,lt2m,4,,,,,132,SRID=EPSG:4326;POINT(85.551814 27.677556),EPSG:4326,85.55181427,27.67755608,1,,,2,B,B4,B401,,70,3,,O,F,F01,,30,,,,,,,,,,100,2,,15/02/2017,0,,2068_37.jpg,,1,,11:08
56,5139,2,56-5139-2,A1,12/11/2016,2016,11,12,11:11,11,11,gt2m,8,1,,12,,135,SRID=EPSG:4326;POINT(85.553308 27.677710),EPSG:4326,85.55330842,27.67771005,1,,,2,O,D,D10,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,1949_37.jpg,Jungle area and steep slope,1,,11:12
56,5139,3,56-5139-3,A1,12/11/2016,2016,11,12,11:49,11,49,lt2m,0,,,,,137,SRID=EPSG:4326;POINT(85.551759 27.676269),EPSG:4326,85.55175923,27.67626909,1,,,4,B,B1,B104,,100,3,,,,,,,,,,,,,,,,100,2,,15/04/2016,0,,1989_37.jpg,,1,,11:52
56,5139,4,56-5139-4,A2,12/11/2016,2016,11,12,11:42,11,42,gt2m,4,1,,16,,134,SRID=EPSG:4326;POINT(85.553296 27.676245),EPSG:4326,85.5532957,27.67624539,1,3,,2,O,E,E01,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,,,1,,11:46
56,5175,1,56-5175-1,A2,12/11/2016,2016,11,12,12:50,12,50,lt2m,1,,,,,136,SRID=EPSG:4326;POINT(85.551668 27.682072),EPSG:4326,85.5516676,27.68207227,1,,,2,O,E,E01,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,2190_37.jpg,,1,,12:53
56,5175,2,56-5175-2,A1,12/11/2016,2016,11,12,13:17,13,17,lt2m,2,,,,,141,SRID=EPSG:4326;POINT(85.553263 27.682161),EPSG:4326,85.55326346,27.68216063,1,,,2,B,B1,B106,,100,2,,,,,,,,,,,,,,,,100,1,,15/08/2016,0,,2030_37.jpg,,1,,13:22
56,5175,3,56-5175-3,A2,12/11/2016,2016,11,12,12:31,12,31,lt2m,1,,,,,135,SRID=EPSG:4326;POINT(85.551670 27.680746),EPSG:4326,85.55167036,27.68074606,1,,,2,O,A,A22,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,,,1,,12:37
56,5175,4,56-5175-4,A1,12/11/2016,2016,11,12,13:52,13,52,gt2m,50,1,,16,,143,SRID=EPSG:4326;POINT(85.552861 27.681033),EPSG:4326,85.55286112,27.68103264,2,3,,,,,,,,,,,,,,,,,,,,,,,,0,,,null/null/null,,,2071_37.jpg,No way to the point.,1,,13:56
56,5183,1,56-5183-1,B2,28/10/2016,2016,10,28,12:28,12,28,lt2m,5,,,,,68,SRID=EPSG:4326;POINT(85.592146 27.682566),EPSG:4326,85.59214642,27.68256619,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,1,,20/10/2016,0,,1478_37.jpg,,1,,12:30
56,5183,2,56-5183-2,B2,28/10/2016,2016,10,28,13:05,13,5,gt2m,61,1,,11,,69,SRID=EPSG:4326;POINT(85.593357 27.682072),EPSG:4326,85.59335665,27.68207157,2,3,,,,,,,,,,,,,,,,,,,,,,,,0,,,null/null/null,,,1519_37.jpg,"The point is estimated to be in the middle of the dense forest.There is no road, steep slope and full of vegetation.so we couldn't reach there.The local people suggested us not to go there.",9,near by the villagers land.,13:10
56,5183,3,56-5183-3,B1,28/10/2016,2016,10,28,12:13,12,13,lt2m,3,,,,,57,SRID=EPSG:4326;POINT(85.592208 27.681209),EPSG:4326,85.59220798,27.68120856,1,,,2,B,B4,B401,,100,3,,,,,,,,,,,,,,,,100,2,,25/02/2017,0,,1469_37.jpg,,1,,12:16
56,5183,4,56-5183-4,B1,28/10/2016,2016,10,28,13:01,13,1,gt2m,88,1,,11,,59,SRID=EPSG:4326;POINT(85.592953 27.681368),EPSG:4326,85.59295294,27.68136788,2,3,,,,,,,,,,,,,,,,,,,,,,,,0,,,null/null/null,,,1510_37.jpg,There is no way to reach the point,1,,13:06
56,5189,1,56-5189-1,B2,22/11/2016,2016,11,22,09:12,9,12,lt2m,1,,,,,189,SRID=EPSG:4326;POINT(85.622635 27.682771),EPSG:4326,85.62263451,27.68277051,1,,,2,B,B1,B106,,60,2,,B,B1,B107,,40,2,,,,,,,,,100,1,,15/09/2016,0,,4673_37.jpg,,1,,09:15
56,5189,2,56-5189-2,B1,22/11/2016,2016,11,22,09:33,9,33,lt2m,3,,,,,172,SRID=EPSG:4326;POINT(85.624258 27.682783),EPSG:4326,85.62425796,27.68278269,1,,,2,B,B1,B106,,50,2,,B,B2,B210,,50,2,,,,,,,,,100,1,,16/09/2016,0,,3122_37.jpg,"Point 5189-2,4 are same farm holder .",1,,09:36
56,5189,3,56-5189-3,B2,22/11/2016,2016,11,22,08:53,8,53,lt2m,2,,,,,188,SRID=EPSG:4326;POINT(85.622750 27.681455),EPSG:4326,85.62275022,27.68145525,1,,,2,O,G,G00,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,4633_37.jpg,,1,,08:55
56,5189,4,56-5189-4,B1,22/11/2016,2016,11,22,09:00,9,0,lt2m,2,,,,,170,SRID=EPSG:4326;POINT(85.624213 27.681533),EPSG:4326,85.62421268,27.68153276,1,,,2,B,B7,B706,,100,2,,,,,,,,,,,,,,,,100,1,,22/08/2016,1,,3081_37.jpg,,1,,09:03
56,5227,1,56-5227-1,B1,22/11/2016,2016,11,22,10:36,10,36,lt2m,0,,,,,174,SRID=EPSG:4326;POINT(85.627699 27.685976),EPSG:4326,85.6276994,27.68597606,1,,,2,B,B7,B703,,80,3,,B,B7,B717,,20,3,,,,,,,,,100,2,,22/01/2016,2,,3203_37.jpg,,1,,10:41
56,5227,2,56-5227-2,B2,22/11/2016,2016,11,22,10:37,10,37,lt2m,2,,,,,192,SRID=EPSG:4326;POINT(85.629097 27.687347),EPSG:4326,85.62909655,27.68734681,1,,,2,O,E,E01,,80,,,O,E,E01,,20,,,,,,,,,,100,,,null/null/null,,,4755_37.jpg,,1,,10:39
56,5227,3,56-5227-3,B1,22/11/2016,2016,11,22,10:16,10,16,lt2m,1,,,,,173,SRID=EPSG:4326;POINT(85.627638 27.686003),EPSG:4326,85.62763819,27.68600263,1,,,2,O,A,A22,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,3163_37.jpg,,1,,10:18
56,5227,4,56-5227-4,B2,22/11/2016,2016,11,22,10:26,10,26,lt2m,1,,,,,191,SRID=EPSG:4326;POINT(85.629206 27.686043),EPSG:4326,85.62920597,27.68604315,1,,,2,B,B1,B106,,80,2,,B,B1,B107,,20,2,,,,,,,,,100,1,,20/09/2016,0,,4714_37.jpg,,1,,10:29
56,5261,1,56-5261-1,B2,21/11/2016,2016,11,21,16:27,16,27,lt2m,0,,,,,185,SRID=EPSG:4326;POINT(85.622629 27.691933),EPSG:4326,85.62262858,27.69193318,1,,,2,B,B4,B404,,100,2,,,,,,,,,,,,,,,,100,1,,25/09/2016,0,,4551_37.jpg,,1,,16:30
56,5261,2,56-5261-2,B2,21/11/2016,2016,11,21,16:52,16,52,lt2m,2,,,,,187,SRID=EPSG:4326;POINT(85.624133 27.691901),EPSG:4326,85.62413321,27.69190112,1,,,2,O,A,A11,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,4592_37.jpg,,1,,16:53
56,5261,3,56-5261-3,B1,21/11/2016,2016,11,21,16:26,16,26,lt2m,2,,,,,167,SRID=EPSG:4326;POINT(85.622503 27.690475),EPSG:4326,85.62250271,27.69047533,1,,,4,O,E,E02,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,3000_37.jpg,,1,,16:29
